round,grad_total_norm_mean,grad_backbone_norm_mean,grad_head_norm_mean,grad_cos_consecutive_mean,grad_cos_to_mean_mean,grad_train_val_cos,grad_n_probe_batches,experiment
5,1.112543300726189,0.953408293722749,0.5484468754459517,0.19763012000860053,0.4992324796608984,0.5261044456020626,8.0,baseline_entropy
6,1.1863470731714991,1.0451163150633522,0.5384438825862526,0.19245180702196155,0.5333042259039529,0.374199235557815,8.0,baseline_entropy
7,0.948770121560576,0.7997412224085948,0.48254467718712285,0.40164180049690523,0.6229979389977386,0.6755351988478391,8.0,baseline_entropy
8,0.9264536217802973,0.7857680506823297,0.4700069883851515,0.23061499523396792,0.4762468436795199,0.4019165207242015,8.0,baseline_entropy
9,0.8515220530992161,0.6993575665942118,0.45664246768698036,0.44428739389938904,0.5907631751850926,0.4161125465350125,8.0,baseline_entropy
10,0.7950577299099703,0.6559913850010115,0.42466528988054025,0.3339197175946724,0.4489641244058452,0.3152294872737673,8.0,baseline_entropy
11,0.783192702507804,0.6801684682088076,0.3716305974988218,0.30074992976666765,0.5330664372088305,0.28242848577407087,8.0,baseline_entropy
12,0.7810084877758141,0.685367607262689,0.3613248158432835,0.27853653288805524,0.4319505282103605,-0.03373943295060722,8.0,baseline_entropy
13,0.68993568647003,0.5946606154258723,0.3376136601649784,0.3047329926802089,0.529321860746883,0.31086069271348854,8.0,baseline_entropy
14,0.7234928112195866,0.6036409775691708,0.38149098004313164,0.24487312295200211,0.5080888374947164,0.2472556576315747,8.0,baseline_entropy
15,0.6511562771954821,0.5609061230093346,0.3200259607606573,0.3158458424327303,0.32217250138573345,0.10151755404069877,8.0,baseline_entropy
1,1.811143353433399,1.309239526290378,1.1949318773382234,0.8453681659973631,0.9263995574715809,0.8903256883276004,8.0,baseline_llm_rs
2,1.3011697743265744,0.9675051950194324,0.8312083629585103,0.7260428660252192,0.8092768599105575,0.8207275127632453,8.0,baseline_llm_rs
3,0.96127387323467,0.8048106243816397,0.49638058974554833,0.4934246060310369,0.7409282036747141,0.6988288414814215,8.0,baseline_llm_rs
4,0.8865378713189577,0.6796791963236584,0.5320910967059952,0.4263949782453447,0.6247671320394182,0.653521822218961,8.0,baseline_llm_rs
5,0.6846831652757815,0.5246234462754215,0.4128422949219335,0.5964956258140428,0.7483506812583288,0.7074927032718741,8.0,baseline_llm_rs
6,0.7197111622166831,0.5765673478573241,0.404626562226256,0.4905101110885089,0.6555776404225349,0.5915312710077544,8.0,baseline_llm_rs
7,0.6969282429653081,0.5390046134407325,0.4059321373702196,0.3679307254148057,0.6258068687669505,0.4487420293415812,8.0,baseline_llm_rs
8,0.6529041301435816,0.5051945323495837,0.3870944670666628,0.4867032758408292,0.5865300692268469,0.5547436469667801,8.0,baseline_llm_rs
9,0.6900625425831303,0.5393443749267923,0.3958886089803043,0.28226638728894216,0.5302814021656528,0.5218815914101709,8.0,baseline_llm_rs
10,0.6508505993563378,0.5079547430450092,0.37726177102187003,0.45409014988609275,0.58268801797218,0.398983782574895,8.0,baseline_llm_rs
11,0.527234905148149,0.4290796022177516,0.2878097251726011,0.3835594981874713,0.5444229250689019,0.5443408712828067,8.0,baseline_llm_rs
